id,corpus-id,score
1201,"['286178', '3388014', '8693278', '2228003', '6131452', '3487367', '7745012', '4025670', '3014414', '6266889']",-1
1202,"['3339583', '5866999', '1737564', '4055621', '608357', '5796844', '3246352', '422862', '904279', '8625703']",-1
1203,"['2099428', '415131', '5107087', '3263993', '3371891', '3741238', '6649176', '1953530', '3111679', '7394312']",-1
1204,"['7141792', '3492772', '2836302', '1116004', '6732184', '1080017', '5651878', '1921667', '732347', '1664037']",-1
1205,"['1487790', '8582257', '7183716', '123639', '247197', '1128973', '8813257', '5629610', '1782476', '4861692']",-1
1206,"['8612729', '5359112', '6957431', '913984', '834144', '770810', '2340943', '5074028', '5512162', '987527']",-1
1207,"['5509836', '2702277', '5642270', '7444344', '8080540', '7642238', '562360', '3611543', '768424', '7794418']",-1
1208,"['5509836', '2702277', '5642270', '7444344', '8080540', '7642238', '562360', '3611543', '768424', '7794418']",-1
1209,"['5509836', '2702277', '5642270', '7444344', '8080540', '7642238', '562360', '3611543', '768424', '7794418']",-1
1210,"['6885387', '147025', '7699677', '4838875', '3127260', '4381396', '382712', '4473251', '6080573', '1208857']",-1
1211,"['3052758', '5001880', '7409913', '2436862', '6814366', '1050516', '2328534', '6063560', '2192259', '4618051']",-1
1212,"['2440880', '679058', '1218823', '2975253', '4287218', '3200053', '2933435', '999584', '8186592', '3129665']",-1
1213,"['879412', '6053937', '1528535', '3576346', '8392784', '812060', '3621339', '1684349', '6516883', '7716584']",-1
1214,"['8785621', '248299', '2983439', '3397761', '3454860', '6283300', '4071294', '5057414', '4945332', '3272959']",-1
1215,"['6516888', '6470875', '1161072', '4782694', '1558639', '7239975', '1704793', '5816645', '4943493', '44636']",-1
1216,"['8187308', '2328080', '4001408', '7779686', '4738818', '2308670', '4972709', '158076', '2159018', '7335822']",-1
1217,"['1946044', '6189749', '884837', '7666207', '1802163', '6588302', '4675259', '996021', '3244074', '693418']",-1
1218,"['213677', '7120716', '7265471', '2227590', '4641047', '8416976', '1725289', '4010094', '1578035', '1540854']",-1
1219,"['2266134', '769914', '3840443', '1052085', '1077773', '4800320', '6540236', '2619738', '5985629', '5053987']",-1
1220,"['7676422', '4233148', '7728533', '5893079', '2458738', '3202019', '5850070', '3997270', '894787', '1262229']",-1
1221,"['8021025', '5723484', '8785043', '8602280', '7125211', '4058858', '2188541', '6615554', '5769741', '3505862']",-1
1222,"['6623377', '5294054', '35798', '146878', '6062967', '1834312', '2319424', '8345313', '992205', '1789434']",-1
1223,"['3937023', '1785246', '4317243', '3282564', '2643272', '5627051', '361958', '1225084', '5372148', '1449652']",-1
1224,"['3437479', '3673921', '3859751', '6658448', '3099798', '5462345', '3602953', '6401813', '5697546', '5428665']",-1
1225,"['1019210', '440667', '4949412', '847445', '4023171', '3011844', '455831', '3638265', '6563790', '4880833']",-1
1226,"['340383', '6336043', '8179122', '6887576', '6445138', '5914480', '5394057', '1274444', '6701847', '274599']",-1
1227,"['554895', '5935138', '5674780', '173383', '4737371', '7278727', '2815645', '7238783', '4091395', '8075218']",-1
1228,"['7531026', '4117131', '251058', '4521725', '6817915', '176611', '7166426', '7138488', '3665501', '1985348']",-1
1229,"['8278048', '2073801', '6535701', '7088842', '5571974', '690601', '5321037', '7491180', '155696', '3649522']",-1
1230,"['4012136', '792739', '8222785', '4121652', '6024583', '2298974', '8257422', '8530706', '2254869', '2752310']",-1
1231,"['3313505', '1466989', '967268', '1798126', '1986118', '6917810', '3750785', '7877110', '2083291', '4150728']",-1
1232,"['7706389', '2481745', '1881841', '8023663', '1140321', '788978', '3586338', '1382440', '1349529', '6062374']",-1
1233,"['8832174', '5399625', '5213124', '4099883', '1027001', '5206353', '3374279', '5520868', '7664509', '463153']",-1
1234,"['271376', '932558', '314669', '8125463', '4196976', '7533092', '4007460', '3620852', '5027658', '7802332']",-1
1235,"['7248275', '8548185', '444372', '1330555', '8103678', '1831613', '4079949', '939802', '938158', '2362779']",-1
1236,"['7248275', '8548185', '444372', '1330555', '8103678', '1831613', '4079949', '939802', '938158', '2362779']",-1
1237,"['3844945', '7465555', '4451498', '1793115', '6185874', '3286135', '4505571', '1197226', '4831217', '8686216']",-1
1238,"['6788138', '1240080', '7495696', '909519', '5643174', '906186', '998197', '2827180', '5512618', '3555272']",-1
1239,"['7071501', '5023907', '8664468', '8333255', '3992835', '253459', '4307999', '5596555', '137278', '6849458']",-1
1240,"['821715', '4802878', '1195963', '3333530', '3990855', '6060293', '1328282', '300154', '3628505', '3509709']",-1
1241,"['7381492', '7223327', '1338462', '7182405', '7455940', '2387462', '613172', '768213', '7765520', '8719393']",-1
1242,"['7381492', '7223327', '1338462', '7182405', '7455940', '2387462', '613172', '768213', '7765520', '8719393']",-1
1243,"['7149721', '8186410', '6833044', '7788315', '2085990', '4280659', '2204166', '3070557', '1371699', '4920238']",-1
1244,"['621211', '2553432', '1999329', '4110981', '2723132', '3696117', '407796', '6074768', '4006775', '4702310']",-1
1245,"['5618377', '7777195', '5335289', '4534930', '5131376', '394081', '2563798', '2281792', '8650623', '2164035']",-1
1246,"['961240', '1488474', '3151863', '2960741', '6021982', '2314393', '8368100', '6226852', '6865594', '2965394']",-1
1247,"['2720219', '4028460', '2092060', '6467784', '6737508', '1673238', '1502258', '3495610', '2275229', '2770049']",-1
1248,"['6032602', '705605', '1542992', '1692173', '3480570', '3107715', '1327518', '1125395', '3748613', '6748975']",-1
1249,"['777800', '2740667', '5713085', '4998324', '6581790', '4740446', '469094', '4047774', '2528000', '1229838']",-1
1250,"['8291132', '5505504', '6544080', '6459082', '4448350', '170286', '2874092', '4170708', '1023816', '6185558']",-1
1251,"['2935884', '6482443', '8765860', '2997221', '1322594', '3284977', '5867253', '7910662', '2422263', '4862534']",-1
1252,"['3269513', '8026863', '1680023', '8611238', '3239703', '5997243', '2255768', '305144', '1931249', '1040404']",-1
1253,"['4307300', '4881183', '1613197', '5317023', '2508586', '3826031', '744072', '6126049', '4090', '1758386']",-1
1254,"['4307300', '4881183', '1613197', '5317023', '2508586', '3826031', '744072', '6126049', '4090', '1758386']",-1
1255,"['1767979', '3180283', '3830832', '865336', '7199352', '7212132', '8017419', '4421099', '3131242', '8819628']",-1
1256,"['6753788', '2696491', '342859', '3930748', '3722822', '2174872', '1574605', '8756279', '991298', '6778092']",-1
1257,"['8100907', '1248781', '6028847', '6452079', '7852874', '5298841', '7184269', '360599', '4695247', '6209607']",-1
1258,"['4327486', '831805', '4603386', '7020298', '2304002', '1136164', '4003984', '840435', '1869182', '241804']",-1
1259,"['4327486', '831805', '4603386', '7020298', '2304002', '1136164', '4003984', '840435', '1869182', '241804']",-1
1260,"['4693356', '4687689', '3849856', '3800733', '4121463', '4392619', '2008304', '1562839', '7408616', '3641826']",-1
1261,"['3939245', '8112357', '8497326', '8092454', '1564941', '1585990', '8524785', '1780885', '1669104', '4450851']",-1
1262,"['7487149', '7751772', '7952442', '7003287', '7742204', '6555767', '927404', '3994248', '6906467', '5051573']",-1
1263,"['1096852', '6187389', '1579358', '2921326', '2173499', '895454', '374045', '1661056', '5395273', '3281961']",-1
1264,"['7293176', '7838499', '3720848', '4682523', '7879062', '4791697', '5566712', '7902999', '3437922', '6129249']",-1
1265,"['1812174', '6721627', '145067', '1630748', '4998324', '3312117', '4047774', '7690022', '324109', '4520995']",-1
1266,"['1812174', '6721627', '145067', '1630748', '4998324', '3312117', '4047774', '7690022', '324109', '4520995']",-1
1267,"['725397', '3593914', '2778439', '1057139', '175851', '7035295', '8643913', '522658', '3635778', '905763']",-1
1268,"['6906467', '2982918', '5963272', '4814734', '7691321', '7022930', '320523', '3968436', '1419534', '1946388']",-1
1269,"['6090529', '644930', '1635091', '5072214', '2183021', '8014802', '3291719', '4723543', '2049487', '3348174']",-1
1270,"['5601449', '4653541', '193534', '1770825', '3633299', '3835548', '7199549', '546253', '799124', '8049490']",-1
1271,"['3484452', '6458547', '6089809', '141106', '7915505', '1202046', '7197286', '2412091', '3548652', '7708580']",-1
1272,"['4331320', '2594528', '504544', '2891413', '1371141', '5305784', '8577085', '3782996', '510075', '8016464']",-1
1273,"['2515920', '4574540', '2056069', '3686211', '2008304', '2595010', '4051036', '252322', '2422262', '3189067']",-1
1274,"['164416', '2636970', '4003338', '4521725', '1150604', '1586214', '1140986', '533507', '6057721', '5236323']",-1
1275,"['3804901', '5687977', '5740785', '4424271', '3001914', '1294849', '7403983', '5613465', '5900928', '6382324']",-1
1276,"['7779686', '4738818', '158076', '3676753', '2308670', '4972709', '5176372', '1433157', '384471', '3899798']",-1
1277,"['530372', '6636848', '318382', '924834', '872283', '8628364', '4266900', '924832', '1232196', '7375543']",-1
1278,"['1020192', '551297', '7748908', '4175766', '971748', '984822', '3581335', '1810126', '1764218', '4201535']",-1
1279,"['2204162', '7788575', '4884057', '1791706', '6637240', '7024846', '6188972', '8533977', '867175', '2070617']",-1
1280,"['893965', '3380489', '1619892', '6744804', '3368303', '218958', '5999822', '8428327', '3167459', '3247202']",-1
1281,"['248299', '453686', '5015405', '4071294', '6372986', '4257483', '1964874', '5715990', '3708953', '6283300']",-1
1282,"['154019', '6604016', '4275884', '4528440', '2667586', '746608', '876552', '4117720', '6655798', '1347538']",-1
1283,"['4920238', '5963636', '1584826', '2113249', '6867716', '4112432', '2468676', '4797728', '6303466', '2766753']",-1
1284,"['3167911', '3050160', '2936322', '3993136', '8673263', '8646554', '1399106', '1223705', '4211198', '3256811']",-1
1285,"['3167911', '3050160', '2936322', '3993136', '8673263', '8646554', '1399106', '1223705', '4211198', '3256811']",-1
1286,"['4807111', '8142706', '866279', '5390105', '4772223', '531577', '3981757', '3761190', '8647339', '3719414']",-1
1287,"['6815843', '316161', '6895563', '5667413', '6237046', '7878986', '8593649', '2805973', '3984489', '3902867']",-1
1288,"['3044196', '6635730', '2626264', '6490723', '7166524', '5239413', '8448931', '8196478', '822202', '7950430']",-1
1289,"['1201368', '7553583', '3456386', '3267652', '6642129', '8225297', '6329316', '4661991', '8381130', '8326639']",-1
1290,"['7538822', '8350784', '4939664', '8293895', '411023', '2205618', '7800115', '2890797', '3030591', '7627634']",-1
1291,"['506128', '8347805', '6576722', '6692252', '848088', '8153354', '5944632', '5280400', '5358343', '4226830']",-1
1292,"['516245', '5757174', '4469867', '940457', '1419075', '2032265', '1631513', '8085998', '6181409', '4266900']",-1
1293,"['1184352', '2855542', '3612142', '4945934', '5708206', '448326', '7773655', '6064145', '5455144', '2677159']",-1
1294,"['3244074', '6588302', '7666207', '8647339', '3266065', '1946044', '4807111', '6514761', '6189749', '1802163']",-1
1295,"['8785621', '2773158', '1964874', '4759349', '5894486', '8763418', '7795565', '4074810', '4945332', '2958227']",-1
1296,"['371995', '3976470', '7086376', '216066', '3263148', '2054927', '1218148', '2057080', '4613484', '1467631']",-1
1297,"['3919234', '7988309', '1865454', '5320912', '630981', '7280615', '3019827', '5299469', '2269048', '608203']",-1
1298,"['5814228', '8103665', '5097756', '926344', '5118700', '950868', '8733254', '6831793', '4116749', '8067003']",-1
1299,"['6773255', '403922', '2454768', '757114', '798218', '642743', '1559683', '5134874', '8579698', '4377927']",-1
1300,"['1195963', '821715', '4802878', '3990855', '7187192', '300154', '3333530', '1328282', '6287993', '7511898']",-1
1301,"['361272', '4335939', '4272685', '5740785', '350429', '4013419', '3926955', '5946113', '5996853', '657475']",-1
1302,"['3308039', '5870657', '503593', '1766670', '5580670', '3865699', '4143802', '4828637', '2698239', '781835']",-1
1303,"['4986595', '72424', '8035238', '255219', '4905984', '7094604', '793984', '3293276', '5739812', '739240']",-1
1304,"['6188300', '8189247', '3052720', '1113808', '6790807', '7842238', '5895863', '1127867', '1834622', '3441582']",-1
1305,"['1502258', '5809060', '4480324', '4028460', '7292124', '1141', '2467330', '3495610', '1512342', '2730707']",-1
1306,"['3891065', '793984', '6697728', '1385141', '8743675', '8034506', '334733', '1192652', '4421859', '3187576']",-1
1307,"['4587676', '2615032', '6006106', '7181054', '6770889', '4904654', '3220852', '903650', '7406169', '7010068']",-1
1308,"['5089627', '1993268', '3442236', '6368414', '3403485', '4542492', '7094594', '4618871', '2623303', '6231469']",-1
1309,"['6477234', '3826031', '4492500', '8692020', '7622981', '6583210', '2606868', '939557', '6390628', '5853248']",-1
1310,"['644930', '6090529', '835141', '957843', '7287979', '1145626', '2137492', '2744994', '7273477', '5224534']",-1
1311,"['2318935', '1092294', '3501852', '1206140', '3776077', '2878239', '7122854', '1202046', '3665483', '4564874']",-1
1312,"['4726486', '212690', '3804830', '5503353', '3039529', '6789813', '3774959', '7288240', '1130173', '8074512']",-1
1313,"['3113499', '3435185', '765056', '2585664', '4052677', '4836489', '5032229', '6998215', '5182772', '7247851']",-1
1314,"['4831024', '4706338', '6975525', '738414', '4841436', '6461584', '1658361', '6651678', '3683754', '2795085']",-1
1315,"['33409', '830526', '8530975', '884286', '4398002', '4894237', '8094471', '1574405', '1152039', '572089']",-1
1316,"['675794', '5790192', '8437870', '5541198', '3779694', '6372619', '396954', '6229580', '8058010', '7786056']",-1
1317,"['7650837', '3855977', '6344567', '2829401', '1704020', '4683379', '6626212', '7453180', '5016458', '904753']",-1
1318,"['3252389', '5052780', '2671953', '8245515', '1441395', '1711578', '6079802', '3517086', '126481', '3843374']",-1
1319,"['3317768', '5440368', '3988896', '1283675', '5569540', '7527039', '2697893', '8572198', '6081231', '2138415']",-1
1320,"['1183628', '4300336', '607723', '3094743', '3746830', '4706383', '3751341', '3456888', '5580670', '1422398']",-1
1321,"['7053041', '7493157', '2160510', '2800907', '7721588', '7988309', '94816', '812814', '8381370', '2275559']",-1
1322,"['3685297', '4397731', '7696982', '5202060', '8155179', '127766', '4063388', '2902407', '6455102', '2573107']",-1
1323,"['3252389', '6079802', '2553971', '3714594', '2671953', '8245515', '6186062', '3197282', '1569398', '1043702']",-1
1324,"['996200', '1859783', '5159231', '1641365', '6424762', '1414692', '3068676', '8480600', '297845', '5989102']",-1
1325,"['1576670', '3979035', '7798137', '3024640', '2925814', '540514', '491453', '6355735', '2106819', '4336268']",-1
1326,"['341309', '1024195', '808200', '6051846', '8139612', '1563507', '3325290', '8287264', '2019446', '7860629']",-1
1327,"['6363595', '6312866', '4499620', '4084060', '5541933', '5190628', '6116172', '910759', '125631', '7154061']",-1
1328,"['4101033', '6650068', '2162738', '6284681', '3608844', '1610106', '3883006', '6474637', '8106328', '2844344']",-1
1329,"['7438852', '8160420', '3320305', '737566', '1737564', '2940509', '4272419', '8248001', '4328606', '7815966']",-1
1330,"['2229564', '1936178', '822065', '4407758', '1358731', '7534024', '872383', '752177', '1412109', '4879715']",-1
1331,"['5488889', '8546483', '2856300', '2010844', '4411757', '2114625', '306770', '5594526', '1834722', '6836389']",-1
